Cumulative number of suspected Ebola cases,Liberia,20141031,2480.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141031,6535.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141031,3778.0
Cumulative number of probable Ebola cases,Sierra Leone,20141031,322.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141031,1238.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141031,5338.0
Cumulative number of confirmed Ebola cases,Mali,20141031,1.0
Cumulative number of probable Ebola cases,Mali,20141031,0.0
Cumulative number of suspected Ebola cases,Mali,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20141031,1.0
Cumulative number of confirmed Ebola cases,Spain,20141031,1.0
Cumulative number of probable Ebola cases,Spain,20141031,0.0
Cumulative number of suspected Ebola cases,Spain,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141031,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141031,4.0
Cumulative number of probable Ebola cases,United States of America,20141031,0.0
Cumulative number of suspected Ebola cases,United States of America,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141031,4.0
Cumulative number of confirmed Ebola cases,Nigeria,20141031,19.0
Cumulative number of probable Ebola cases,Nigeria,20141031,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141031,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141031,1.0
Cumulative number of probable Ebola cases,Senegal,20141031,0.0
Cumulative number of suspected Ebola cases,Senegal,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141031,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141031,1018.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141031,2413.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141031,1510.0
Cumulative number of confirmed Ebola deaths,Mali,20141031,1.0
Cumulative number of probable Ebola deaths,Mali,20141031,0.0
Cumulative number of suspected Ebola deaths,Mali,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20141031,1.0
Cumulative number of confirmed Ebola deaths,Spain,20141031,0.0
Cumulative number of probable Ebola deaths,Spain,20141031,0.0
Cumulative number of suspected Ebola deaths,Spain,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141031,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141031,1.0
Cumulative number of probable Ebola deaths,United States of America,20141031,0.0
Cumulative number of suspected Ebola deaths,United States of America,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141031,1.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141031,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141031,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141031,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141031,0.0
Cumulative number of probable Ebola deaths,Senegal,20141031,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141031,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141031,0.0
Cumulative number of confirmed Ebola cases,Guinea,20141029,1391.0
Cumulative number of probable Ebola cases,Guinea,20141029,199.0
Cumulative number of suspected Ebola cases,Guinea,20141029,316.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141029,1906.0
Cumulative number of confirmed Ebola cases,Liberia,20141029,2515.0
Cumulative number of probable Ebola cases,Liberia,20141029,1540.0
Cumulative number of suspected Ebola cases,Liberia,20141029,2480.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141029,6535.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141029,3700.0
Cumulative number of probable Ebola cases,Sierra Leone,20141029,322.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141029,1213.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141029,5235.0
Cumulative number of confirmed Ebola cases,Mali,20141029,1.0
Cumulative number of probable Ebola cases,Mali,20141029,0.0
Cumulative number of suspected Ebola cases,Mali,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20141029,1.0
Cumulative number of confirmed Ebola cases,Spain,20141029,1.0
Cumulative number of probable Ebola cases,Spain,20141029,0.0
Cumulative number of suspected Ebola cases,Spain,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141029,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141029,4.0
Cumulative number of probable Ebola cases,United States of America,20141029,0.0
Cumulative number of suspected Ebola cases,United States of America,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141029,4.0
Cumulative number of confirmed Ebola cases,Nigeria,20141029,19.0
Cumulative number of probable Ebola cases,Nigeria,20141029,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141029,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141029,1.0
Cumulative number of probable Ebola cases,Senegal,20141029,0.0
Cumulative number of suspected Ebola cases,Senegal,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141029,1.0
Number of confirmed Ebola cases in the last 7 days,Guinea,20141029,332.0
Number of probable Ebola cases in the last 7 days,Guinea,20141029,19.0
Number of suspected Ebola cases in the last 7 days,Guinea,20141029,315.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Guinea,20141029,666.0
Number of confirmed Ebola cases in the last 7 days,Liberia,20141029,35.0
Number of probable Ebola cases in the last 7 days,Liberia,20141029,363.0
Number of suspected Ebola cases in the last 7 days,Liberia,20141029,469.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Liberia,20141029,867.0
Number of confirmed Ebola cases in the last 7 days,Sierra Leone,20141029,1187.0
Number of probable Ebola cases in the last 7 days,Sierra Leone,20141029,14.0
Number of suspected Ebola cases in the last 7 days,Sierra Leone,20141029,232.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Sierra Leone,20141029,1433.0
Proportion of confirmed Ebola cases that are from the last 7 days,Guinea,20141029,24.0
Proportion of probable Ebola cases that are from the last 7 days,Guinea,20141029,10.0
Proportion of suspected Ebola cases that are from the last 7 days,Guinea,20141029,100.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Guinea,20141029,35.0
Proportion of confirmed Ebola cases that are from the last 7 days,Liberia,20141029,1.0
Proportion of probable Ebola cases that are from the last 7 days,Liberia,20141029,24.0
Proportion of suspected Ebola cases that are from the last 7 days,Liberia,20141029,19.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Liberia,20141029,13.0
Proportion of confirmed Ebola cases that are from the last 7 days,Sierra Leone,20141029,32.0
Proportion of probable Ebola cases that are from the last 7 days,Sierra Leone,20141029,4.0
Proportion of suspected Ebola cases that are from the last 7 days,Sierra Leone,20141029,19.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Sierra Leone,20141029,27.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141029,997.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141029,2413.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141029,1500.0
Cumulative number of confirmed Ebola deaths,Mali,20141029,1.0
Cumulative number of probable Ebola deaths,Mali,20141029,0.0
Cumulative number of suspected Ebola deaths,Mali,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20141029,1.0
Cumulative number of confirmed Ebola deaths,Spain,20141029,0.0
Cumulative number of probable Ebola deaths,Spain,20141029,0.0
Cumulative number of suspected Ebola deaths,Spain,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141029,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141029,1.0
Cumulative number of probable Ebola deaths,United States of America,20141029,0.0
Cumulative number of suspected Ebola deaths,United States of America,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141029,1.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141029,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141029,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141029,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141029,0.0
Cumulative number of probable Ebola deaths,Senegal,20141029,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141029,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141029,0.0
Cumulative number of confirmed Ebola cases,Guinea,20141025,1312.0
Cumulative number of probable Ebola cases,Guinea,20141025,194.0
Cumulative number of suspected Ebola cases,Guinea,20141025,47.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141025,1553.0
Cumulative number of confirmed Ebola cases,Liberia,20141025,965.0
Cumulative number of probable Ebola cases,Liberia,20141025,2106.0
Cumulative number of suspected Ebola cases,Liberia,20141025,1594.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141025,4665.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141025,3389.0
Cumulative number of probable Ebola cases,Sierra Leone,20141025,37.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141025,470.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141025,3896.0
Cumulative number of confirmed Ebola cases,Mali,20141025,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Mali,20141025,1.0
Cumulative number of confirmed Ebola cases,Spain,20141025,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141025,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141025,4.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141025,4.0
Cumulative number of confirmed Ebola cases,Nigeria,20141025,19.0
Cumulative number of probable Ebola cases,Nigeria,20141025,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141025,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141025,1.0
Cumulative number of probable Ebola cases,Senegal,20141025,0.0
Cumulative number of suspected Ebola cases,Senegal,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141025,1.0
Cumulative number of confirmed Ebola deaths,Guinea,20141025,732.0
Cumulative number of probable Ebola deaths,Guinea,20141025,194.0
Cumulative number of suspected Ebola deaths,Guinea,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141025,926.0
Cumulative number of confirmed Ebola deaths,Liberia,20141025,1241.0
Cumulative number of probable Ebola deaths,Liberia,20141025,803.0
Cumulative number of suspected Ebola deaths,Liberia,20141025,661.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141025,2705.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20141025,1008.0
Cumulative number of probable Ebola deaths,Sierra Leone,20141025,164.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20141025,109.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141025,1281.0
Cumulative number of confirmed Ebola deaths,Mali,20141025,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,Mali,20141025,1.0
Cumulative number of confirmed Ebola deaths,Spain,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141025,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141025,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141025,1.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141025,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141025,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141025,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141025,0.0
Cumulative number of probable Ebola deaths,Senegal,20141025,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141025,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141025,0.0
Cumulative number of confirmed Ebola cases,Guinea,20141022,1289.0
Cumulative number of probable Ebola cases,Guinea,20141022,193.0
Cumulative number of suspected Ebola cases,Guinea,20141022,58.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141022,1540.0
Cumulative number of confirmed Ebola cases,Liberia,20141022,965.0
Cumulative number of probable Ebola cases,Liberia,20141022,2106.0
Cumulative number of suspected Ebola cases,Liberia,20141022,1594.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141022,4665.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141022,3223.0
Cumulative number of probable Ebola cases,Sierra Leone,20141022,37.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141022,446.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141022,3706.0
Cumulative number of confirmed Ebola cases,Spain,20141022,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141022,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141022,3.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141022,3.0
Cumulative number of confirmed Ebola cases,Nigeria,20141022,19.0
Cumulative number of probable Ebola cases,Nigeria,20141022,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141022,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141022,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141022,1.0
Cumulative number of probable Ebola cases,Senegal,20141022,0.0
Cumulative number of suspected Ebola cases,Senegal,20141022,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141022,1.0
Number of confirmed Ebola cases in the last 7 days,Guinea,20141022,106.0
Number of probable Ebola cases in the last 7 days,Guinea,20141022,3.0
Number of suspected Ebola cases in the last 7 days,Guinea,20141022,0.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Guinea,20141022,109.0
Number of confirmed Ebola cases in the last 7 days,Liberia,20141022,17.0
Number of probable Ebola cases in the last 7 days,Liberia,20141022,185.0
Number of suspected Ebola cases in the last 7 days,Liberia,20141022,211.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Liberia,20141022,413.0
Number of confirmed Ebola cases in the last 7 days,Sierra Leone,20141022,374.0
Number of probable Ebola cases in the last 7 days,Sierra Leone,20141022,0.0
Number of suspected Ebola cases in the last 7 days,Sierra Leone,20141022,80.0
Number of confirmed probable and suspected Ebola cases in the last 7 days,Sierra Leone,20141022,454.0
Proportion of confirmed Ebola cases that are from the last 7 days,Guinea,20141022,8.0
Proportion of probable Ebola cases that are from the last 7 days,Guinea,20141022,2.0
Proportion of suspected Ebola cases that are from the last 7 days,Guinea,20141022,0.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Guinea,20141022,7.0
Proportion of confirmed Ebola cases that are from the last 7 days,Liberia,20141022,2.0
Proportion of probable Ebola cases that are from the last 7 days,Liberia,20141022,9.0
Proportion of suspected Ebola cases that are from the last 7 days,Liberia,20141022,13.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Liberia,20141022,9.0
Proportion of confirmed Ebola cases that are from the last 7 days,Sierra Leone,20141022,12.0
Proportion of probable Ebola cases that are from the last 7 days,Sierra Leone,20141022,0.0
Proportion of suspected Ebola cases that are from the last 7 days,Sierra Leone,20141022,18.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 7 days,Sierra Leone,20141022,12.0
Cumulative number of confirmed Ebola deaths,Guinea,20141022,710.0
Cumulative number of probable Ebola deaths,Guinea,20141022,193.0
Cumulative number of suspected Ebola deaths,Guinea,20141022,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141022,904.0
Cumulative number of confirmed Ebola deaths,Liberia,20141022,1241.0
Cumulative number of probable Ebola deaths,Liberia,20141022,803.0
Cumulative number of suspected Ebola deaths,Liberia,20141022,661.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141022,2705.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20141022,986.0
Cumulative number of probable Ebola deaths,Sierra Leone,20141022,164.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20141022,109.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141022,1259.0
Cumulative number of confirmed Ebola deaths,Spain,20141022,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141022,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141022,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141022,1.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141022,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141022,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141022,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141022,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141022,0.0
Cumulative number of probable Ebola deaths,Senegal,20141022,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141022,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141022,0.0
Cumulative number of confirmed Ebola cases,Guinea,20141017,1217.0
Cumulative number of probable Ebola cases,Guinea,20141017,191.0
Cumulative number of suspected Ebola cases,Guinea,20141017,111.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141017,1519.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141017,4262.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141017,2977.0
Cumulative number of probable Ebola cases,Sierra Leone,20141017,37.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141017,396.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141017,3410.0
Cumulative number of confirmed Ebola cases,Nigeria,20141017,19.0
Cumulative number of probable Ebola cases,Nigeria,20141017,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141017,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141017,1.0
Cumulative number of probable Ebola cases,Senegal,20141017,0.0
Cumulative number of suspected Ebola cases,Senegal,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141017,1.0
Cumulative number of confirmed Ebola cases,Spain,20141017,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141017,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141017,3.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141017,3.0
Cumulative number of confirmed Ebola deaths,Guinea,20141017,671.0
Cumulative number of probable Ebola deaths,Guinea,20141017,191.0
Cumulative number of suspected Ebola deaths,Guinea,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141017,862.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141017,2484.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20141017,932.0
Cumulative number of probable Ebola deaths,Sierra Leone,20141017,161.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20141017,107.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141017,1200.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141017,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141017,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141017,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141017,0.0
Cumulative number of probable Ebola deaths,Senegal,20141017,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141017,0.0
Cumulative number of confirmed Ebola deaths,Spain,20141017,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141017,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141017,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141017,1.0
Cumulative number of confirmed Ebola cases,Guinea,20141015,1184.0
Cumulative number of probable Ebola cases,Guinea,20141015,190.0
Cumulative number of suspected Ebola cases,Guinea,20141015,98.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141015,1472.0
Cumulative number of confirmed Ebola cases,Liberia,20141015,950.0
Cumulative number of probable Ebola cases,Liberia,20141015,1923.0
Cumulative number of suspected Ebola cases,Liberia,20141015,1376.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141015,4249.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141015,2849.0
Cumulative number of probable Ebola cases,Sierra Leone,20141015,37.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141015,366.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141015,3252.0
Cumulative number of confirmed Ebola cases,Nigeria,20141015,19.0
Cumulative number of probable Ebola cases,Nigeria,20141015,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141015,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141015,1.0
Cumulative number of probable Ebola cases,Senegal,20141015,0.0
Cumulative number of suspected Ebola cases,Senegal,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141015,1.0
Cumulative number of confirmed Ebola cases,Spain,20141015,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141015,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141015,2.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141015,2.0
Number of confirmed Ebola cases in the last 21 days,Guinea,20141015,289.0
Number of probable Ebola cases in the last 21 days,Guinea,20141015,19.0
Number of suspected Ebola cases in the last 21 days,Guinea,20141015,89.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Guinea,20141015,397.0
Number of confirmed Ebola cases in the last 21 days,Liberia,20141015,66.0
Number of probable Ebola cases in the last 21 days,Liberia,20141015,468.0
Number of suspected Ebola cases in the last 21 days,Liberia,20141015,555.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Liberia,20141015,1089.0
Number of confirmed Ebola cases in the last 21 days,Sierra Leone,20141015,1110.0
Number of probable Ebola cases in the last 21 days,Sierra Leone,20141015,0.0
Number of suspected Ebola cases in the last 21 days,Sierra Leone,20141015,220.0
Number of confirmed probable and suspected Ebola cases in the last 21 days,Sierra Leone,20141015,1330.0
Proportion of confirmed Ebola cases that are from the last 21 days,Guinea,20141015,24.0
Proportion of probable Ebola cases that are from the last 21 days,Guinea,20141015,10.0
Proportion of suspected Ebola cases that are from the last 21 days,Guinea,20141015,91.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 21 days,Guinea,20141015,27.0
Proportion of confirmed Ebola cases that are from the last 21 days,Liberia,20141015,7.0
Proportion of probable Ebola cases that are from the last 21 days,Liberia,20141015,24.0
Proportion of suspected Ebola cases that are from the last 21 days,Liberia,20141015,40.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 21 days,Liberia,20141015,26.0
Proportion of confirmed Ebola cases that are from the last 21 days,Sierra Leone,20141015,39.0
Proportion of probable Ebola cases that are from the last 21 days,Sierra Leone,20141015,0.0
Proportion of suspected Ebola cases that are from the last 21 days,Sierra Leone,20141015,60.0
Proportion of confirmed probable and suspected Ebola cases that are from the last 21 days,Sierra Leone,20141015,41.0
Cumulative number of confirmed Ebola deaths,Guinea,20141015,653.0
Cumulative number of probable Ebola deaths,Guinea,20141015,190.0
Cumulative number of suspected Ebola deaths,Guinea,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141015,843.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141015,2458.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20141015,926.0
Cumulative number of probable Ebola deaths,Sierra Leone,20141015,157.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20141015,100.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141015,1183.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141015,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141015,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141015,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141015,0.0
Cumulative number of probable Ebola deaths,Senegal,20141015,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141015,0.0
Cumulative number of confirmed Ebola deaths,Spain,20141015,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141015,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141015,1.0
Cumulative number of confirmed probable and suspected Ebola deaths,United States of America,20141015,1.0
Cumulative number of confirmed Ebola cases,Guinea,20141010,1097.0
Cumulative number of probable Ebola cases,Guinea,20141010,180.0
Cumulative number of suspected Ebola cases,Guinea,20141010,73.0
Cumulative number of confirmed probable and suspected Ebola cases,Guinea,20141010,1350.0
Cumulative number of confirmed Ebola cases,Liberia,20141010,943.0
Cumulative number of probable Ebola cases,Liberia,20141010,1874.0
Cumulative number of suspected Ebola cases,Liberia,20141010,1259.0
Cumulative number of confirmed probable and suspected Ebola cases,Liberia,20141010,4076.0
Cumulative number of confirmed Ebola cases,Sierra Leone,20141010,2593.0
Cumulative number of probable Ebola cases,Sierra Leone,20141010,37.0
Cumulative number of suspected Ebola cases,Sierra Leone,20141010,320.0
Cumulative number of confirmed probable and suspected Ebola cases,Sierra Leone,20141010,2950.0
Cumulative number of confirmed Ebola cases,Nigeria,20141010,19.0
Cumulative number of probable Ebola cases,Nigeria,20141010,1.0
Cumulative number of suspected Ebola cases,Nigeria,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Nigeria,20141010,20.0
Cumulative number of confirmed Ebola cases,Senegal,20141010,1.0
Cumulative number of probable Ebola cases,Senegal,20141010,0.0
Cumulative number of suspected Ebola cases,Senegal,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola cases,Senegal,20141010,1.0
Cumulative number of confirmed Ebola cases,Spain,20141010,1.0
Cumulative number of confirmed probable and suspected Ebola cases,Spain,20141010,1.0
Cumulative number of confirmed Ebola cases,United States of America,20141010,1.0
Cumulative number of confirmed probable and suspected Ebola cases,United States of America,20141010,1.0
Cumulative number of confirmed Ebola deaths,Guinea,20141010,598.0
Cumulative number of probable Ebola deaths,Guinea,20141010,180.0
Cumulative number of suspected Ebola deaths,Guinea,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Guinea,20141010,778.0
Cumulative number of confirmed Ebola deaths,Liberia,20141010,1072.0
Cumulative number of probable Ebola deaths,Liberia,20141010,725.0
Cumulative number of suspected Ebola deaths,Liberia,20141010,519.0
Cumulative number of confirmed probable and suspected Ebola deaths,Liberia,20141010,2316.0
Cumulative number of confirmed Ebola deaths,Sierra Leone,20141010,753.0
Cumulative number of probable Ebola deaths,Sierra Leone,20141010,142.0
Cumulative number of suspected Ebola deaths,Sierra Leone,20141010,35.0
Cumulative number of confirmed probable and suspected Ebola deaths,Sierra Leone,20141010,930.0
Cumulative number of confirmed Ebola deaths,Nigeria,20141010,7.0
Cumulative number of probable Ebola deaths,Nigeria,20141010,1.0
Cumulative number of suspected Ebola deaths,Nigeria,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Nigeria,20141010,8.0
Cumulative number of confirmed Ebola deaths,Senegal,20141010,0.0
Cumulative number of probable Ebola deaths,Senegal,20141010,0.0
Cumulative number of suspected Ebola deaths,Senegal,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Senegal,20141010,0.0
Cumulative number of confirmed Ebola deaths,Spain,20141010,0.0
Cumulative number of confirmed probable and suspected Ebola deaths,Spain,20141010,0.0
Cumulative number of confirmed Ebola deaths,United States of America,20141010,0.0
